invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall,Cluster
11665,36797,1,57,1,4,1200.32,1,139,3,2
73339,85862,0,23,7,1,35.84,0,108,5,3
64020,23104,1,57,2,3,121.98,0,573,3,1
21828,74762,1,66,1,2,600.16,0,166,4,0
83272,27223,0,34,1,3,900.24,1,391,5,1
3784,14813,0,50,5,1,11.73,0,594,6,2
52967,70416,0,20,1,3,900.24,1,643,4,3
37949,21297,0,69,4,4,2400.68,1,104,5,2
72847,52060,0,53,1,3,900.24,0,107,5,3
60339,20074,1,47,2,1,40.66,0,572,7,1
83313,70174,1,22,2,3,121.98,0,670,4,3
48422,76393,0,53,3,1,5.23,0,114,5,0
9157,48229,1,30,5,1,11.73,2,744,4,2
74501,47971,0,69,2,4,162.64,1,550,5,1
33620,78800,1,35,1,5,1500.4,0,197,1,0
90805,97219,1,30,1,5,1500.4,2,676,7,3
75994,2352,1,64,1,1,300.08,1,628,5,1
79820,4160,1,61,1,1,300.08,1,391,5,1
6459,46752,0,51,5,4,46.92,1,629,7,2
91483,56302,1,44,2,3,121.98,1,226,3,3
65094,16885,1,59,1,1,300.08,1,661,4,1
4710,76469,1,23,1,2,600.16,0,589,5,0
16840,25647,0,41,1,3,900.24,0,728,4,2
98859,81935,0,18,3,3,15.69,1,766,6,3
11358,75540,1,53,5,1,11.73,1,745,6,0
73187,52685,1,38,2,4,162.64,0,596,1,3
10862,19338,0,48,0,1,15.15,2,511,5,2
14932,75356,0,62,3,2,10.46,2,461,6,0
85975,75472,1,43,1,3,900.24,0,252,6,3
95662,37641,0,67,1,3,900.24,0,202,4,1
80988,36211,0,23,1,3,900.24,0,483,4,1
208,83009,0,26,1,5,1500.4,2,675,6,0
86665,60908,1,63,4,3,1800.51,0,299,9,3
95889,65300,1,33,0,4,60.6,1,41,3,3
27487,86274,0,40,1,5,1500.4,0,492,6,0
93077,2747,0,38,1,3,900.24,1,648,6,1
37005,28072,0,48,4,2,1200.34,1,756,4,2
12274,80445,1,46,1,1,300.08,1,309,5,0
64707,86021,1,68,1,2,600.16,1,168,6,3
42785,32132,1,52,3,3,15.69,0,215,7,2
91534,82225,0,28,3,3,15.69,1,619,2,3
95632,22387,0,36,7,5,179.2,2,691,4,1
48826,39625,1,54,2,2,81.32,2,258,2,2
96305,1031,0,56,1,3,900.24,1,212,4,1
37432,99192,0,32,3,5,26.15,0,124,2,0
27645,24524,0,54,3,1,5.23,1,504,7,2
92411,97323,0,51,2,2,81.32,0,353,2,3
12408,5741,1,40,3,5,26.15,0,239,3,2
80941,9362,0,42,2,4,162.64,2,277,5,1
14655,14617,1,31,1,1,300.08,0,584,4,2
69095,26736,0,34,1,5,1500.4,0,471,4,1
8721,79338,0,43,1,2,600.16,1,13,4,0
15748,94003,1,46,3,2,10.46,1,330,9,0
93722,90466,1,19,7,1,35.84,0,633,4,3
44441,94354,1,53,6,1,1050.0,0,726,3,0
15905,13728,0,61,2,2,81.32,2,753,4,2
7076,15783,0,35,1,4,1200.32,0,105,7,2
21599,62857,0,68,1,5,1500.4,1,62,7,0
40865,8010,0,37,1,4,1200.32,1,487,9,2
49748,69585,1,25,1,5,1500.4,2,161,4,0
64153,6533,0,57,3,2,10.46,1,765,7,1
30204,2287,1,32,1,1,300.08,2,383,6,2
36056,72929,1,51,1,1,300.08,1,627,9,0
10198,1053,0,45,1,2,600.16,2,443,4,2
94946,7568,0,44,3,1,5.23,2,159,2,1
56170,87659,1,52,7,2,71.68,1,448,5,3
66437,51814,0,49,1,4,1200.32,0,338,4,3
17705,77230,0,27,3,3,15.69,1,436,5,0
27127,37758,1,56,7,5,179.2,0,393,4,2
10065,35093,0,35,3,5,26.15,1,245,4,2
45493,6164,1,20,1,5,1500.4,0,756,4,2
36467,65421,0,28,1,3,900.24,2,507,4,0
43169,2307,0,45,7,3,107.52,0,292,5,2
40350,68229,0,19,3,2,10.46,0,499,3,0
66724,82273,0,47,6,1,1050.0,0,642,9,3
91766,22921,0,41,7,2,71.68,1,363,5,1
92023,89119,0,26,7,3,107.52,1,636,6,3
70577,66198,1,34,3,2,10.46,2,579,6,3
2224,50439,1,60,0,5,75.75,0,638,6,0
19241,30333,0,36,5,2,23.46,1,763,4,2
28889,294,0,29,1,4,1200.32,0,53,6,2
40650,24944,0,33,3,3,15.69,1,239,5,2
28675,22554,0,44,7,2,71.68,1,209,6,2
86865,42039,1,59,2,4,162.64,2,388,5,1
38548,77032,1,33,0,3,45.45,2,346,3,0
46286,35673,1,62,1,1,300.08,0,586,4,2
36045,97589,0,19,1,2,600.16,1,175,2,0
65112,49409,0,38,1,4,1200.32,2,38,5,1
44745,5056,0,20,1,4,1200.32,1,662,9,2
60075,52366,0,62,5,3,35.19,0,621,4,3
39670,89050,0,35,2,1,40.66,0,709,4,0
43971,7060,1,48,1,1,300.08,0,533,1,2
74838,88865,0,54,0,1,15.15,1,601,6,3
44558,69251,1,55,1,1,300.08,2,41,3,0
20343,90366,1,66,1,1,300.08,1,748,4,0
38255,98363,0,58,3,1,5.23,1,312,4,0
90034,52736,1,56,0,1,15.15,0,551,4,3
52576,29097,0,36,3,5,26.15,2,600,7,1
30327,64234,0,53,1,1,300.08,0,522,7,0
19348,10177,0,67,4,3,1800.51,0,286,1,2
86112,98580,1,57,1,4,1200.32,2,220,6,3
74631,76688,0,56,4,3,1800.51,1,596,5,3
4555,17470,0,57,1,4,1200.32,2,13,4,2
19704,26917,1,43,4,2,1200.34,1,393,6,2
86617,10247,0,50,4,4,2400.68,0,132,5,1
71568,42292,1,29,3,2,10.46,0,533,6,1
33784,58045,0,34,0,3,45.45,1,258,6,0
75204,96205,0,52,0,1,15.15,0,159,1,3
28104,28988,1,28,2,1,40.66,2,612,4,2
28077,46609,1,48,1,1,300.08,0,787,4,2
87334,19366,0,39,1,3,900.24,1,350,5,1
70891,67381,0,68,7,2,71.68,1,249,6,3
20900,16160,0,44,1,3,900.24,1,265,5,2
28078,9777,0,22,4,4,2400.68,0,436,5,2
27846,70852,0,55,2,2,81.32,0,153,6,0
71151,96368,1,47,3,3,15.69,1,248,5,3
10696,36495,0,32,1,2,600.16,1,580,5,2
54821,28762,1,53,2,2,81.32,1,109,1,1
46185,57182,0,46,7,1,35.84,1,617,2,0
85223,27804,1,66,1,5,1500.4,0,405,6,1
96015,80688,0,49,1,5,1500.4,0,99,5,3
89976,73425,0,68,2,3,121.98,1,638,6,3
14465,30058,0,59,1,1,300.08,1,30,7,2
97004,5431,1,24,3,3,15.69,2,679,3,1
98131,8308,1,44,2,4,162.64,0,712,3,1
41589,20733,0,67,3,3,15.69,0,742,4,2
2924,10339,1,67,1,4,1200.32,2,282,6,2
95617,19382,0,42,1,2,600.16,0,582,8,1
89952,54224,1,55,7,5,179.2,0,724,3,3
21365,16786,0,35,5,2,23.46,0,680,5,2
29324,10312,1,60,1,2,600.16,1,690,6,2
28468,97707,1,45,1,4,1200.32,1,42,9,0
1906,49709,1,69,2,2,81.32,0,741,5,0
15898,49940,0,49,3,3,15.69,1,778,9,0
81517,44042,1,32,7,2,71.68,0,224,4,1
75693,37118,0,50,4,3,1800.51,1,101,5,1
13920,24955,0,50,0,4,60.6,2,539,4,2
57089,2234,0,31,1,2,600.16,0,349,7,1
75779,25787,0,18,1,3,900.24,1,463,9,1
79656,48999,0,63,1,4,1200.32,1,272,6,1
97655,35714,0,54,2,3,121.98,1,458,1,1
79126,68717,1,60,1,1,300.08,0,274,4,3
52346,51849,0,26,1,2,600.16,0,73,5,3
32737,91332,0,66,1,4,1200.32,1,114,4,0
54630,86991,0,47,1,4,1200.32,2,577,3,3
63992,62927,0,51,3,3,15.69,0,556,6,3
57233,43500,1,45,4,4,2400.68,0,693,2,1
7385,64072,1,64,7,3,107.52,0,69,7,0
5144,33092,1,42,1,2,600.16,2,788,6,2
83627,59756,0,47,5,2,23.46,2,655,4,3
33229,14948,1,46,3,3,15.69,0,116,6,2
19662,76878,0,26,1,1,300.08,1,619,3,0
51655,15827,1,23,2,3,121.98,0,759,2,1
27197,32388,0,63,1,4,1200.32,1,692,5,2
61436,6550,1,61,2,1,40.66,0,377,5,1
85473,36019,1,39,4,3,1800.51,2,208,4,1
74036,93058,0,68,3,2,10.46,1,664,7,3
10723,28665,0,42,5,5,58.65,2,730,4,2
58961,58790,0,23,7,5,179.2,0,344,5,3
74816,9262,1,45,2,2,81.32,0,181,8,1
22984,86243,0,31,2,2,81.32,1,240,5,0
78177,98003,0,51,2,5,203.3,1,619,7,3
30723,30947,0,20,2,1,40.66,0,705,6,2
39277,55495,1,30,4,4,2400.68,0,521,5,0
65216,88429,0,53,4,1,600.17,1,594,5,3
36342,60458,1,53,5,5,58.65,1,364,5,0
97628,43300,0,66,4,4,2400.68,2,44,6,1
7320,7381,0,41,2,1,40.66,0,87,7,2
72307,18244,1,67,1,3,900.24,1,752,7,1
82454,80494,1,45,5,4,46.92,0,433,3,3
23042,41435,1,67,7,3,107.52,0,437,6,2
69412,56701,0,50,5,4,46.92,1,18,7,3
22995,63010,1,20,1,1,300.08,2,80,2,0
76657,65638,0,45,2,3,121.98,1,498,4,3
48501,60321,1,18,7,5,179.2,2,206,3,0
17333,18660,0,26,2,5,203.3,2,271,5,2
80531,1533,0,69,7,5,179.2,1,696,5,1
29362,67038,1,37,7,2,71.68,1,757,4,0
16236,35178,0,26,1,4,1200.32,2,368,4,2
81030,49636,0,19,3,5,26.15,1,561,4,1
84542,10042,0,69,2,4,162.64,1,98,5,1
28557,86884,1,64,6,1,1050.0,2,20,5,0
90128,2773,0,32,3,2,10.46,1,88,5,1
65903,82962,0,20,2,1,40.66,2,80,6,3
20781,34898,0,33,5,3,35.19,2,243,7,2
81815,32431,1,60,3,4,20.92,0,454,4,1
38016,43120,1,62,3,5,26.15,1,773,3,2
40600,79532,1,56,6,1,1050.0,0,208,5,0
76413,55278,0,47,2,2,81.32,1,504,4,3
85970,38303,1,47,6,2,2100.0,0,74,3,1
20707,38077,1,39,1,1,300.08,0,671,8,2
88905,22672,0,54,7,3,107.52,0,104,4,1
69729,31450,1,34,3,2,10.46,1,501,4,1
13645,51938,0,25,1,4,1200.32,1,150,3,0
27039,53956,0,56,3,2,10.46,2,726,1,0
37255,54038,0,39,4,4,2400.68,0,43,7,0
79839,59856,0,37,3,5,26.15,1,387,7,3
6237,67281,1,48,1,3,900.24,1,117,7,0
33579,16866,0,44,2,3,121.98,0,376,1,2
12624,34164,0,44,1,3,900.24,1,96,2,2
26011,80689,0,53,4,2,1200.34,0,260,6,0
64762,73901,0,39,6,1,1050.0,1,610,6,3
59541,48092,1,48,2,4,162.64,0,313,7,1
60084,3199,0,60,1,4,1200.32,0,784,3,1
84230,87867,0,32,2,5,203.3,2,363,5,3
20043,34698,0,42,5,5,58.65,2,371,2,2
36738,25823,0,54,3,5,26.15,0,363,7,2
66393,58584,0,33,1,3,900.24,2,355,8,3
7533,34355,1,26,3,4,20.92,0,526,2,2
25176,64075,1,34,7,1,35.84,0,480,6,0
82121,21134,0,45,1,3,900.24,1,719,6,1
91965,92631,1,48,3,2,10.46,2,71,5,3
83051,71620,1,19,0,4,60.6,0,622,7,3
78262,81326,1,63,1,3,900.24,1,154,6,3
41067,63876,0,29,7,4,143.36,2,730,5,0
7504,48372,0,52,1,2,600.16,0,180,2,2
29865,78962,0,62,1,5,1500.4,1,187,8,0
71819,36641,0,37,4,4,2400.68,1,221,2,1
15841,29101,0,26,1,5,1500.4,1,240,6,2
20038,11030,1,26,0,1,15.15,1,542,1,2
6535,68181,1,49,1,2,600.16,0,667,2,0
40712,13600,0,30,1,2,600.16,0,498,4,2
76163,24711,1,55,5,3,35.19,1,137,8,1
91354,69475,0,42,7,3,107.52,0,97,5,3
86167,4294,0,54,2,3,121.98,0,338,9,1
98955,26641,1,66,5,3,35.19,1,354,7,1
18706,89603,0,61,2,4,162.64,0,304,5,0
18002,25545,1,27,2,5,203.3,1,615,5,2
81687,58965,1,69,3,2,10.46,1,82,5,3
60741,77463,1,43,1,4,1200.32,0,736,5,3
71408,67732,0,63,4,2,1200.34,1,29,6,3
77274,90121,0,51,1,3,900.24,0,662,2,3
32891,98756,0,46,2,1,40.66,2,210,7,0
83306,76506,0,56,0,5,75.75,2,381,2,3
8657,77601,0,63,1,5,1500.4,1,133,9,0
55922,62078,1,57,7,4,143.36,2,52,7,3
87856,57034,0,22,4,1,600.17,1,426,6,3
58814,77007,0,49,2,1,40.66,1,373,9,3
74192,37975,1,45,1,1,300.08,1,310,7,1
21621,64420,1,66,2,5,203.3,2,622,6,0
83143,70068,0,56,3,2,10.46,1,612,3,3
35907,7768,0,68,2,4,162.64,1,223,7,2
64024,78338,0,66,1,1,300.08,0,108,4,3
76312,90984,0,50,1,5,1500.4,0,528,3,3
11102,630,1,30,1,4,1200.32,1,560,6,2
91242,24459,1,66,2,2,81.32,2,513,2,1
7703,76852,1,38,2,3,121.98,2,740,5,0
88042,40500,0,27,2,4,162.64,2,420,5,1
5825,42487,0,40,7,2,71.68,1,89,5,2
5407,77224,0,39,7,5,179.2,0,225,5,0
55457,14670,1,37,5,3,35.19,1,754,5,1
96898,59758,1,50,4,2,1200.34,1,771,5,3
3845,85756,1,41,4,1,600.17,0,227,4,0
61670,79009,1,39,3,1,5.23,1,709,6,3
81219,16619,1,21,2,2,81.32,1,80,5,1
85057,44514,1,22,5,2,23.46,1,447,5,1
16330,70404,0,28,1,1,300.08,2,227,7,0
86339,90312,0,36,7,4,143.36,1,521,5,3
46422,31010,0,53,7,1,35.84,0,325,4,2
7055,60789,0,60,5,5,58.65,0,735,5,0
97870,73812,0,19,4,3,1800.51,2,374,8,3
73904,85975,0,47,1,3,900.24,2,158,4,3
32741,81908,1,30,1,4,1200.32,2,447,6,0
25261,98611,1,57,1,4,1200.32,1,163,4,0
27211,20616,1,32,3,4,20.92,1,364,3,2
25257,1198,0,68,1,3,900.24,0,612,7,2
23206,31826,1,35,1,4,1200.32,1,700,7,2
88242,72293,1,26,1,2,600.16,0,128,7,3
39675,63182,1,32,7,3,107.52,0,766,4,0
56834,22546,0,22,2,5,203.3,0,113,4,1
5957,23845,1,40,7,1,35.84,2,447,1,2
34073,8134,0,58,5,1,11.73,2,201,4,2
74348,19036,1,45,1,2,600.16,2,511,7,1
74651,89771,0,49,2,2,81.32,1,670,6,3
77331,48583,1,22,2,4,162.64,1,647,4,1
15288,97368,0,32,3,4,20.92,0,689,4,0
92513,30580,0,37,3,1,5.23,0,715,7,1
71369,46520,0,65,2,3,121.98,0,473,2,1
72676,25981,0,61,1,1,300.08,2,738,8,1
37165,89943,0,67,2,2,81.32,0,338,2,0
94296,97239,0,26,1,2,600.16,0,322,1,3
17133,80438,1,69,1,3,900.24,2,618,4,0
61539,29268,0,46,1,2,600.16,1,630,4,1
13107,17431,0,60,1,3,900.24,1,508,4,2
79785,16922,1,65,4,2,1200.34,1,559,4,1
13754,27799,0,53,7,3,107.52,1,471,4,2
73729,3368,1,54,7,3,107.52,2,30,4,1
62591,6133,1,44,2,4,162.64,0,69,6,1
59692,65722,0,33,1,3,900.24,1,699,7,3
17474,42278,0,52,3,4,20.92,2,581,4,2
44625,14841,1,50,1,5,1500.4,0,117,6,2
82313,51982,0,58,2,2,81.32,0,693,2,3
24244,44319,1,28,3,5,26.15,0,361,1,2
77139,44855,0,37,1,5,1500.4,0,509,8,1
12906,11029,0,41,0,3,45.45,1,264,5,2
56932,49728,0,24,6,2,2100.0,0,692,3,1
31792,93462,0,25,2,3,121.98,2,447,7,0
67674,62071,0,32,1,4,1200.32,1,671,4,3
82643,85001,0,64,1,2,600.16,0,3,6,3
56975,26696,0,34,5,3,35.19,0,233,1,1
14959,92662,0,57,4,1,600.17,1,657,8,0
36249,49081,0,29,2,3,121.98,0,357,5,2
77700,83692,0,34,1,1,300.08,1,57,8,3
39284,83831,1,40,4,4,2400.68,2,244,8,0
73898,13039,0,40,2,5,203.3,1,34,8,1
41689,4101,0,36,0,5,75.75,2,15,7,2
31020,45951,1,18,1,5,1500.4,0,209,6,2
36666,94128,0,31,0,5,75.75,1,231,9,0
96939,97198,1,20,1,3,900.24,1,463,7,3
48449,64624,1,37,3,1,5.23,1,385,4,0
3189,65777,0,22,3,2,10.46,0,347,2,0
65649,42285,0,22,1,1,300.08,0,454,3,1
75564,64455,1,56,1,1,300.08,1,629,9,3
70780,32152,1,39,2,2,81.32,0,124,4,1
62540,56878,0,52,3,2,10.46,2,20,3,3
59809,93430,0,45,0,2,30.3,1,714,6,3
81865,32556,1,36,5,3,35.19,2,557,5,1
29699,48306,1,56,2,2,81.32,2,108,7,2
82089,60041,1,37,3,4,20.92,2,4,4,3
65502,32427,0,27,1,1,300.08,2,210,3,1
13432,78473,1,22,1,4,1200.32,0,111,4,0
91775,43710,1,57,1,3,900.24,0,52,4,1
64944,67473,0,64,7,5,179.2,0,329,8,3
95767,89829,0,34,5,2,23.46,2,40,5,3
32436,95898,1,60,6,2,2100.0,0,791,4,0
40676,75470,0,33,1,1,300.08,2,6,9,0
93861,68782,0,57,2,3,121.98,1,275,1,3
39248,77445,0,61,3,2,10.46,2,154,3,0
19065,35449,0,28,2,3,121.98,0,323,6,2
42364,82564,1,64,3,5,26.15,0,539,5,0
7394,10592,0,22,1,5,1500.4,1,292,7,2
91833,17784,0,48,1,3,900.24,2,700,4,1
83074,49975,0,58,2,1,40.66,2,354,5,1
16450,21833,0,32,1,2,600.16,1,730,6,2
37632,56965,0,39,1,5,1500.4,0,339,1,0
99352,40935,0,48,7,1,35.84,1,243,2,1
80939,75673,0,18,1,2,600.16,2,653,5,3
1944,89938,1,59,1,3,900.24,0,328,5,0
76326,99088,1,65,2,1,40.66,0,393,6,3
3711,56985,0,35,3,3,15.69,0,721,7,0
18598,9202,0,22,2,4,162.64,0,520,6,2
75026,12992,0,51,6,1,1050.0,0,197,4,1
29002,43684,0,64,2,2,81.32,0,445,2,2
43675,76597,1,38,4,1,600.17,1,558,6,0
31266,12114,0,29,1,4,1200.32,1,489,5,2
14186,43227,0,56,1,5,1500.4,0,67,9,2
65508,54453,1,38,3,3,15.69,1,326,6,3
8800,65735,0,21,1,3,900.24,0,522,5,0
7863,76621,1,63,5,3,35.19,2,4,1,0
39292,33928,0,23,1,3,900.24,0,615,2,2
82702,37571,1,30,2,3,121.98,0,114,5,1
54980,54403,1,34,3,1,5.23,1,452,6,3
74751,34099,0,49,1,3,900.24,1,794,8,1
51115,617,1,48,3,5,26.15,0,3,5,1
15440,14556,0,21,7,3,107.52,1,37,6,2
9840,89758,1,44,1,5,1500.4,1,337,2,0
18526,61847,1,67,2,1,40.66,0,138,7,0
14670,64030,0,61,5,4,46.92,1,338,5,0
93392,67559,0,62,5,3,35.19,1,265,8,3
52793,8487,0,56,7,3,107.52,0,794,8,1
48645,96079,0,19,2,3,121.98,0,125,2,0
93230,57008,0,36,4,1,600.17,0,737,4,3
98036,55291,1,43,1,2,600.16,1,313,8,3
78454,19293,0,55,7,1,35.84,2,130,5,1
47118,86237,1,52,7,3,107.52,1,427,6,0
68244,2870,1,34,1,1,300.08,0,643,3,1
60315,93901,0,66,2,5,203.3,2,71,6,3
26537,18211,1,27,1,3,900.24,1,271,4,2
50061,90973,0,52,1,1,300.08,0,294,6,3
52607,64790,0,43,1,3,900.24,2,41,8,3
34113,18704,0,19,3,1,5.23,2,573,5,2
15968,76864,0,53,1,3,900.24,1,715,4,0
83573,37405,0,39,1,1,300.08,0,715,1,1
90454,3946,0,40,1,3,900.24,1,650,6,1
21682,1246,0,51,2,5,203.3,0,293,6,2
92467,54618,1,41,4,2,1200.34,1,622,4,3
85901,68494,0,34,4,4,2400.68,0,377,7,3
71853,46525,1,60,1,2,600.16,2,279,6,1
68536,52235,0,26,3,1,5.23,2,656,4,3
35820,87196,0,21,2,4,162.64,1,41,9,0
87249,98348,0,42,7,5,179.2,1,679,5,3
51616,88374,0,21,7,4,143.36,0,345,2,3
20972,37787,1,63,0,4,60.6,1,126,5,2
22679,90464,1,46,1,4,1200.32,0,535,5,0
15648,11123,0,32,2,1,40.66,0,237,4,2
3795,97409,0,41,4,1,600.17,2,547,4,0
38131,45702,1,27,1,4,1200.32,1,283,5,2
23237,83563,0,60,1,3,900.24,1,207,4,0
66722,81295,0,26,7,4,143.36,1,623,4,3
35009,19873,1,57,4,3,1800.51,0,733,3,2
18160,78333,1,47,3,1,5.23,0,653,3,0
94154,1216,1,40,1,1,300.08,0,68,1,1
87754,31835,0,39,1,3,900.24,1,258,1,1
68853,31436,1,59,7,2,71.68,0,336,5,1
20280,78164,1,58,3,2,10.46,1,527,4,0
52786,30278,1,65,5,5,58.65,1,557,7,1
96389,46282,0,37,5,1,11.73,0,505,7,1
13236,75428,0,57,4,4,2400.68,2,67,4,0
46225,32821,0,56,3,1,5.23,0,615,4,2
23987,44398,1,27,1,5,1500.4,0,365,5,2
36082,39920,1,53,3,4,20.92,0,554,6,2
75221,54159,0,56,2,5,203.3,2,783,5,3
3808,78414,0,44,2,4,162.64,0,580,4,0
64890,98680,0,20,3,1,5.23,1,307,4,3
65544,25544,0,57,5,1,11.73,2,305,4,1
3975,91561,1,37,1,2,600.16,0,572,7,0
50025,13203,0,52,2,5,203.3,2,199,4,1
79297,57641,0,32,4,3,1800.51,0,453,4,3
50543,87208,0,18,1,2,600.16,1,387,5,3
38130,23465,0,65,6,1,1050.0,2,286,9,2
76445,61714,1,28,1,1,300.08,1,48,6,3
32645,37480,0,35,2,3,121.98,0,104,6,2
84412,87255,1,42,3,3,15.69,1,409,5,3
79854,92612,1,22,2,3,121.98,0,161,6,3
81120,90536,0,24,7,3,107.52,0,658,5,3
8452,40459,0,25,2,2,81.32,1,746,6,2
82492,14338,1,44,3,3,15.69,0,641,6,1
45789,76949,0,22,5,1,11.73,2,5,7,0
47128,42426,1,37,4,4,2400.68,0,582,3,2
48009,64136,0,31,1,1,300.08,1,340,5,0
20044,50555,0,51,3,5,26.15,0,672,5,0
39088,73938,0,69,1,3,900.24,1,679,6,0
3091,78848,0,38,1,2,600.16,1,503,6,0
15061,74075,1,58,2,2,81.32,0,186,4,0
12069,34463,0,19,1,2,600.16,0,446,5,2
91168,1808,0,28,4,4,2400.68,0,137,4,1
76070,34841,1,29,1,2,600.16,1,292,5,1
89288,48663,0,52,1,2,600.16,2,579,9,1
86289,81122,1,53,5,1,11.73,2,325,5,3
59233,25653,1,60,2,3,121.98,2,783,4,1
35002,64447,0,56,5,4,46.92,1,279,4,0
25442,1020,0,43,1,2,600.16,0,535,8,2
71893,97789,0,51,5,4,46.92,1,759,3,3
89524,23192,0,57,2,5,203.3,1,690,4,1
29807,35315,1,61,4,3,1800.51,0,233,7,2
47482,21329,0,65,7,5,179.2,0,35,4,2
7468,88647,1,60,3,1,5.23,0,144,3,0
10161,92527,1,61,3,1,5.23,0,614,7,0
37734,41911,1,59,1,2,600.16,2,177,4,2
47449,43712,1,54,0,4,60.6,2,467,1,2
87869,4122,1,54,1,2,600.16,0,570,5,1
12503,16000,0,68,1,5,1500.4,2,475,4,2
32524,67049,0,67,1,4,1200.32,0,107,8,0
97416,77523,0,66,3,4,20.92,0,700,4,3
85803,76651,0,36,1,1,300.08,2,95,4,3
41893,67090,1,45,3,5,26.15,1,34,6,0
42113,43659,1,34,1,3,900.24,0,708,5,2
89604,32783,0,23,2,4,162.64,1,81,7,1
14765,72577,0,26,7,4,143.36,0,467,4,0
94727,47792,0,23,1,5,1500.4,2,286,6,1
9248,76055,1,61,5,2,23.46,0,621,5,0
59847,60090,0,30,2,3,121.98,1,743,6,3
84874,10236,1,25,4,2,1200.34,2,78,1,1
65642,26741,0,41,3,3,15.69,0,247,4,1
10734,78906,0,39,4,3,1800.51,2,177,3,0
63751,11267,0,68,1,2,600.16,1,591,2,1
91796,42315,1,27,5,1,11.73,2,666,8,1
2341,71625,1,34,2,2,81.32,0,18,6,0
96682,94062,0,64,1,5,1500.4,0,320,5,3
29257,10747,0,39,1,3,900.24,1,114,4,2
27467,72207,0,58,2,2,81.32,0,287,6,0
74869,54414,1,60,1,4,1200.32,1,531,6,3
98383,49088,1,27,1,5,1500.4,1,204,1,1
96723,68386,1,48,1,2,600.16,1,56,6,3
32714,2925,1,23,1,2,600.16,0,319,9,2
88635,88138,1,39,1,5,1500.4,0,602,3,3
65400,30556,1,48,5,1,11.73,0,558,6,1
95624,79557,0,35,3,5,26.15,0,270,6,3
3766,27436,0,33,1,1,300.08,0,113,4,2
37915,48729,1,53,0,3,45.45,2,155,1,2
54333,22273,0,52,4,1,600.17,0,279,4,1
76219,20588,1,27,4,3,1800.51,1,711,5,1
2454,78564,1,47,2,3,121.98,2,557,4,0
59958,3443,0,44,7,2,71.68,2,277,9,1
23635,43591,1,46,4,3,1800.51,1,660,5,2
39203,60806,0,24,2,2,81.32,0,240,4,0
2658,2806,1,47,1,5,1500.4,2,450,6,2
26817,11687,0,40,0,5,75.75,2,29,4,2
71596,48384,1,58,5,2,23.46,2,181,6,1
87907,2406,1,46,1,1,300.08,2,576,5,1
37215,80606,0,45,1,4,1200.32,0,291,3,0
20304,43679,0,29,4,2,1200.34,0,171,3,2
14631,32854,1,46,7,5,179.2,0,443,6,2
66077,5714,0,31,6,2,2100.0,0,776,3,1
38462,10707,0,41,1,5,1500.4,0,522,5,2
84576,57113,0,65,1,3,900.24,1,781,5,3
85720,59568,0,39,1,2,600.16,1,78,4,3
53285,4532,0,23,3,3,15.69,0,185,7,1
1821,76006,1,36,7,3,107.52,1,156,8,0
17026,96643,1,29,1,2,600.16,0,270,5,0
90028,37313,1,48,1,3,900.24,0,78,7,1
69649,39721,0,32,3,1,5.23,0,66,5,1
35824,91396,1,23,3,2,10.46,2,135,3,0
24326,84356,1,29,1,4,1200.32,0,752,4,0
3768,68233,1,23,2,5,203.3,1,176,6,0
86585,26280,0,47,3,2,10.46,2,430,3,1
73277,52046,1,63,1,4,1200.32,0,578,3,3
42392,17635,0,51,2,3,121.98,0,115,9,2
86526,67920,0,30,7,2,71.68,2,393,6,3
92512,37195,0,56,2,1,40.66,1,84,4,1
35119,58580,1,61,4,3,1800.51,1,760,7,0
95781,27166,0,26,1,1,300.08,0,189,9,1
7564,22063,0,37,1,4,1200.32,0,29,5,2
94814,20677,1,31,1,3,900.24,0,40,8,1
26157,36820,1,68,2,4,162.64,0,241,6,2
3333,99311,0,24,1,5,1500.4,0,733,6,0
53861,33533,0,31,2,3,121.98,0,322,9,1
68191,41373,1,22,1,1,300.08,1,331,7,1
32711,93003,0,52,7,2,71.68,0,710,5,0
70204,52035,0,35,1,3,900.24,1,707,6,3
27670,39277,1,28,7,4,143.36,0,174,5,2
21379,86465,0,67,4,4,2400.68,0,92,5,0
58789,85133,1,22,2,4,162.64,0,5,8,3
73769,54755,0,38,0,3,45.45,0,445,4,3
33830,72600,1,24,0,5,75.75,0,217,5,0
93594,76489,0,64,5,5,58.65,1,454,6,3
35140,78406,0,44,3,4,20.92,1,296,6,0
80741,90566,0,40,1,5,1500.4,0,98,5,3
32099,68834,1,42,1,5,1500.4,2,70,4,0
25025,90519,1,34,3,2,10.46,1,674,5,0
59825,25580,0,33,1,5,1500.4,1,231,7,1
75510,22548,1,55,5,1,11.73,1,373,3,1
16342,36655,1,24,4,4,2400.68,1,54,9,2
47125,91242,1,33,1,5,1500.4,0,312,4,0
99398,77952,0,38,2,4,162.64,0,688,5,3
54219,97898,1,20,2,2,81.32,1,709,5,3
62651,28560,0,68,2,5,203.3,1,316,7,1
62719,37673,0,54,2,2,81.32,0,553,6,1
92720,27063,1,32,2,2,81.32,0,242,5,1
76083,58543,0,60,1,3,900.24,1,140,6,3
24937,83642,1,43,1,4,1200.32,0,573,1,0
42979,14005,1,68,7,2,71.68,0,2,2,2
