invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall
29005,43955,0,19,3,1,5.23,0,552,6
46882,63740,1,58,1,3,900.24,1,143,5
97836,29559,1,24,1,2,600.16,0,176,4
64991,29633,1,69,4,2,1200.34,1,262,4
51999,46165,0,18,2,3,121.98,0,208,2
68850,22953,1,39,2,4,162.64,1,274,5
86613,84482,0,34,1,4,1200.32,0,223,9
30704,93665,0,27,1,1,300.08,0,85,5
50127,15076,0,34,4,1,600.17,2,500,3
88147,47394,0,30,1,2,600.16,1,699,6
94285,42600,1,67,2,1,40.66,1,467,7
17185,42082,1,61,1,5,1500.4,2,794,4
35891,76187,1,47,1,4,1200.32,0,517,4
24639,34557,1,68,1,2,600.16,2,462,7
6996,84831,1,56,3,3,15.69,1,716,3
20897,37093,1,29,3,5,26.15,1,226,2
65319,8484,0,58,4,4,2400.68,0,716,3
36972,85593,0,59,3,2,10.46,0,259,6
9147,35909,0,64,3,5,26.15,0,158,4
73278,6765,0,59,1,2,600.16,0,463,7
26387,6870,1,59,1,3,900.24,0,676,5
22175,45740,0,32,1,2,600.16,1,465,2
66477,70930,1,19,3,5,26.15,0,510,3
20398,93301,1,25,1,4,1200.32,0,287,4
96920,40137,1,55,2,2,81.32,2,31,9
48755,85555,0,36,3,3,15.69,1,739,7
41631,64840,1,32,4,1,600.17,0,94,4
31757,22351,0,26,7,4,143.36,2,548,1
79055,19166,1,23,3,5,26.15,1,761,7
39666,46964,1,58,2,5,203.3,2,137,4
40805,68053,0,67,1,2,600.16,1,673,6
486,50908,1,58,1,1,300.08,2,101,4
24257,89133,0,48,2,4,162.64,0,643,7
5846,67666,1,21,7,4,143.36,0,372,5
69208,94833,0,46,3,3,15.69,2,408,7
17919,2188,1,69,1,5,1500.4,0,280,5
98983,34714,0,58,2,5,203.3,2,188,5
67202,17569,0,18,1,1,300.08,0,331,4
50830,48527,1,34,1,4,1200.32,1,401,7
21003,71978,0,66,1,5,1500.4,1,501,1
19697,17630,0,44,1,1,300.08,1,795,4
68823,53218,0,62,2,3,121.98,0,269,6
54422,72359,1,19,4,4,2400.68,1,84,5
19175,76638,1,23,1,4,1200.32,0,308,5
26188,89776,0,22,0,5,75.75,2,95,5
89725,85955,1,24,3,5,26.15,0,81,6
91336,64695,0,27,1,1,300.08,2,561,6
58797,2357,1,44,4,3,1800.51,1,592,6
51578,95049,1,67,1,2,600.16,0,184,9
66517,65842,0,41,1,5,1500.4,0,709,3
98833,65340,1,25,3,3,15.69,1,382,2
53405,81852,1,69,7,5,179.2,1,681,7
81964,19457,0,48,3,4,20.92,0,526,8
91605,73970,0,61,2,4,162.64,1,752,6
90892,26352,1,40,1,3,900.24,0,616,4
42348,34270,1,30,0,2,30.3,1,670,6
50267,94586,0,56,2,5,203.3,2,544,4
10948,19642,1,49,1,4,1200.32,1,560,4
84507,66268,0,40,3,4,20.92,2,465,4
48222,15733,1,68,1,3,900.24,0,578,2
83783,69615,1,63,1,2,600.16,1,672,5
65220,69343,0,24,2,2,81.32,2,225,5
77283,26873,0,20,1,4,1200.32,0,486,2
79771,48746,1,21,3,3,15.69,0,329,3
77628,97471,1,39,7,3,107.52,1,463,6
1469,16359,1,25,3,2,10.46,1,584,5
93166,61256,1,52,2,2,81.32,0,28,3
59812,64413,0,52,4,4,2400.68,1,357,5
33387,62958,0,48,2,5,203.3,0,499,5
29903,76334,0,40,1,4,1200.32,1,588,4
8834,15406,1,35,7,1,35.84,2,130,5
1529,92318,1,41,2,2,81.32,1,214,4
62632,80995,1,59,1,2,600.16,2,21,5
4954,60874,1,33,2,3,121.98,0,612,5
94487,84595,0,61,0,4,60.6,1,431,4
98817,34396,0,25,7,4,143.36,0,314,7
72943,55211,1,51,3,1,5.23,0,311,4
58476,52717,0,69,5,3,35.19,0,178,5
23014,10759,1,53,2,5,203.3,1,530,7
20475,65101,0,61,1,3,900.24,0,227,4
26426,12580,0,57,1,4,1200.32,2,709,5
20199,8423,1,42,1,5,1500.4,1,657,4
62402,54899,1,18,5,5,58.65,2,211,5
77440,95050,0,28,4,1,600.17,1,193,6
42868,35649,0,19,3,3,15.69,0,443,7
15467,83171,0,26,4,2,1200.34,1,621,7
45295,43224,0,28,4,4,2400.68,1,313,3
71493,79337,1,22,0,5,75.75,1,184,9
23557,69350,1,55,1,5,1500.4,2,289,7
14682,88703,0,61,2,3,121.98,0,445,9
69017,16493,0,68,1,5,1500.4,1,608,6
96223,13888,0,37,3,2,10.46,1,16,6
74943,16290,0,68,0,3,45.45,0,91,6
12642,5891,0,52,3,3,15.69,0,10,3
66993,53051,1,37,1,2,600.16,1,414,5
30779,50253,0,21,1,2,600.16,0,468,6
31810,16017,0,49,3,2,10.46,1,8,7
47964,38075,0,66,1,3,900.24,0,402,4
55026,8521,1,59,3,3,15.69,2,590,6
51333,94634,0,57,1,1,300.08,1,292,1
31130,78539,0,42,7,1,35.84,2,72,4
14615,72754,0,56,3,1,5.23,1,181,5
53293,59383,1,45,7,5,179.2,1,408,7
63026,76544,0,52,5,5,58.65,1,404,5
39955,18142,1,64,7,5,179.2,0,297,9
76431,23102,0,34,1,3,900.24,1,118,5
95894,14373,0,64,7,2,71.68,1,237,5
49463,80342,0,24,0,1,15.15,1,199,5
95576,81880,0,48,1,1,300.08,1,663,4
91734,55561,0,28,1,5,1500.4,0,558,3
76483,54445,0,33,1,4,1200.32,1,128,7
9277,37995,1,35,2,4,162.64,2,479,6
23914,62060,1,35,5,5,58.65,1,583,6
48950,23357,0,35,2,3,121.98,1,434,2
27687,15613,0,47,3,1,5.23,0,369,6
84619,17405,1,33,6,1,1050.0,1,281,4
32909,80524,0,28,5,1,11.73,1,289,6
49595,12843,1,28,1,3,900.24,0,402,2
16126,47162,0,69,3,3,15.69,0,376,6
52875,4911,0,30,2,2,81.32,2,58,3
25660,52485,0,27,1,2,600.16,1,524,5
19948,10439,1,40,2,1,40.66,1,448,4
16062,74972,0,40,1,3,900.24,1,472,4
47603,6037,1,56,7,4,143.36,0,753,6
29460,92732,0,53,1,4,1200.32,0,352,1
92426,43929,0,33,1,4,1200.32,1,441,9
40058,35279,1,64,2,5,203.3,0,637,5
94173,98227,1,32,1,1,300.08,2,66,6
71729,6842,1,39,1,5,1500.4,0,99,6
93520,29303,0,62,4,4,2400.68,0,673,6
83227,38101,0,24,1,1,300.08,0,667,6
50798,83111,0,20,3,4,20.92,1,146,3
28178,25953,0,61,3,2,10.46,1,610,3
43698,63639,1,21,0,5,75.75,0,208,3
76464,6720,0,33,0,3,45.45,1,66,6
87579,1331,0,47,3,1,5.23,2,269,6
88708,75075,0,67,2,1,40.66,0,98,9
63535,18572,0,56,6,1,1050.0,1,309,9
93016,5163,0,69,1,3,900.24,0,322,6
25470,61203,0,51,1,1,300.08,1,441,4
46672,8233,0,29,3,4,20.92,2,184,6
98542,99179,0,35,1,5,1500.4,0,214,3
93804,54470,0,33,3,3,15.69,1,10,6
26884,82359,1,32,1,4,1200.32,0,709,6
2003,83592,0,53,0,1,15.15,1,33,6
52161,30948,0,64,1,2,600.16,2,408,5
88325,19737,0,39,2,3,121.98,1,732,5
94274,49497,1,23,7,1,35.84,1,17,5
16081,53518,1,22,2,4,162.64,2,665,5
83239,36246,0,42,2,1,40.66,0,224,7
49707,10585,0,42,1,1,300.08,1,646,8
30394,9099,1,48,3,4,20.92,1,212,5
15382,23217,0,42,7,4,143.36,2,122,4
60772,29724,0,20,3,3,15.69,1,13,6
21402,13542,0,50,7,5,179.2,0,137,7
63207,70363,0,30,3,4,20.92,1,721,5
52264,98338,0,69,7,5,179.2,0,566,5
83407,15980,0,61,2,4,162.64,1,745,6
17782,50667,1,21,3,2,10.46,1,265,3
1329,83232,0,63,1,3,900.24,2,284,6
39575,83335,0,42,7,4,143.36,1,141,8
71563,58480,0,53,7,1,35.84,1,402,1
60005,41737,0,67,2,4,162.64,0,260,4
8680,17806,0,56,1,1,300.08,1,618,3
28783,65748,0,49,4,4,2400.68,0,726,1
88285,29007,1,59,1,5,1500.4,0,33,9
88921,95667,0,23,2,3,121.98,1,90,4
14532,91124,0,30,2,1,40.66,2,371,5
40218,50164,0,46,4,1,600.17,1,275,5
95284,63308,1,39,1,1,300.08,1,463,7
18330,62004,0,18,2,5,203.3,0,336,7
86359,43401,0,26,1,2,600.16,0,547,7
17923,32037,1,64,4,4,2400.68,2,405,4
87094,1791,0,57,1,3,900.24,1,87,3
43582,79451,0,28,0,1,15.15,2,253,5
23471,36391,0,56,4,2,1200.34,1,390,4
83595,72800,0,65,1,2,600.16,0,549,3
79237,59482,0,27,1,5,1500.4,0,111,6
10486,966,0,64,7,1,35.84,2,458,8
29790,58319,0,27,1,1,300.08,1,338,2
21105,22392,0,22,1,4,1200.32,0,584,5
13751,23916,0,50,3,1,5.23,1,757,6
90486,50979,1,27,2,1,40.66,1,218,5
49458,21430,1,20,1,1,300.08,2,487,4
27681,98586,1,22,1,5,1500.4,1,153,3
14449,75716,1,25,4,1,600.17,1,645,3
27491,9038,0,59,7,5,179.2,1,364,4
54959,14554,0,68,1,4,1200.32,1,95,9
85667,31472,0,53,7,4,143.36,0,261,1
99197,83101,1,48,2,2,81.32,2,331,2
7208,18777,1,35,1,4,1200.32,2,349,1
48083,77122,1,25,4,1,600.17,1,135,6
44501,60822,1,69,7,3,107.52,0,8,6
72981,96527,0,48,1,2,600.16,0,296,5
97089,63656,1,20,2,2,81.32,2,716,5
4947,79758,0,60,5,3,35.19,2,251,6
25004,3418,0,59,1,2,600.16,1,706,4
76999,49427,1,63,1,5,1500.4,1,702,5
42624,40274,0,23,2,4,162.64,0,708,7
60681,74230,0,32,3,5,26.15,1,783,4
72436,6890,1,59,2,1,40.66,1,132,8
39438,67810,1,20,3,4,20.92,0,256,4
92547,52668,0,54,4,3,1800.51,0,383,7
60711,29586,0,28,5,5,58.65,0,158,4
66921,36982,0,28,0,5,75.75,1,524,7
37218,65533,0,33,1,3,900.24,1,77,9
69142,34028,1,48,3,4,20.92,2,404,5
14985,94271,0,52,3,2,10.46,1,115,9
36074,72777,0,32,1,2,600.16,1,329,9
17121,56301,0,48,2,1,40.66,0,380,1
32840,35925,0,54,3,4,20.92,1,314,5
78738,67936,0,42,2,1,40.66,0,513,6
32915,25013,0,57,1,5,1500.4,0,768,4
61773,63077,0,69,1,2,600.16,0,597,7
86898,8058,0,24,5,5,58.65,2,178,1
73760,68366,0,39,1,4,1200.32,1,325,6
30205,86617,0,57,7,1,35.84,2,223,7
23984,3788,0,53,7,3,107.52,0,529,4
88651,39081,0,26,2,4,162.64,0,515,8
11149,41276,1,57,1,4,1200.32,1,154,5
77758,57122,1,51,1,5,1500.4,0,125,4
59883,70264,1,67,1,4,1200.32,0,510,4
47102,45115,0,46,1,2,600.16,1,265,9
35071,40772,0,22,1,2,600.16,0,373,6
97751,11619,0,56,2,4,162.64,2,185,8
16597,48482,1,69,1,5,1500.4,1,268,4
14468,99008,0,51,2,1,40.66,1,736,2
19226,48472,0,29,5,5,58.65,1,612,4
33123,22578,1,25,2,4,162.64,0,59,5
28684,30521,0,40,3,2,10.46,2,410,2
22559,68307,0,31,7,3,107.52,0,767,6
3561,32736,1,54,2,4,162.64,0,384,4
25972,59995,1,19,6,1,1050.0,1,675,1
63624,11420,1,24,1,3,900.24,1,687,8
2422,49775,0,22,1,1,300.08,0,463,7
4564,63437,1,18,3,4,20.92,1,98,7
21518,69725,0,68,3,1,5.23,0,4,9
71451,69024,1,23,7,2,71.68,0,447,7
71652,98272,0,47,3,2,10.46,0,752,5
98147,6197,0,62,1,4,1200.32,2,786,6
84805,71482,1,61,4,2,1200.34,1,286,1
49156,8802,0,52,1,4,1200.32,1,90,5
87793,74501,1,53,7,1,35.84,0,613,3
62725,70246,1,34,3,3,15.69,1,183,4
5334,14738,0,27,1,5,1500.4,0,42,1
38314,84042,0,61,2,3,121.98,1,745,5
52444,75439,1,37,7,1,35.84,2,740,4
13143,66625,1,21,3,2,10.46,0,334,5
76737,46158,0,48,2,3,121.98,2,310,6
33141,68301,0,61,3,5,26.15,0,25,8
75806,92997,0,55,5,3,35.19,0,365,3
37747,60620,0,21,3,1,5.23,2,370,4
92942,37132,1,32,1,5,1500.4,0,531,5
1992,80920,1,51,1,2,600.16,0,398,7
75890,75801,0,69,1,2,600.16,1,242,5
24778,66644,0,45,1,5,1500.4,1,126,8
31984,27343,1,55,1,3,900.24,0,588,3
70069,65297,0,35,2,5,203.3,2,213,6
32747,1608,0,18,1,4,1200.32,1,573,1
24976,72805,1,23,3,3,15.69,1,186,5
16338,35581,1,51,1,4,1200.32,1,365,6
28678,27160,0,57,5,5,58.65,1,225,6
89777,42339,0,31,5,3,35.19,0,526,1
83349,60292,1,65,1,4,1200.32,0,431,3
6317,5421,0,26,3,4,20.92,0,9,4
90252,13455,1,65,1,3,900.24,1,307,6
84624,39818,0,46,0,4,60.6,0,366,5
42828,1876,0,62,3,5,26.15,2,343,3
55780,80519,1,52,1,5,1500.4,0,722,5
69201,26957,1,36,1,5,1500.4,0,15,3
62319,66505,0,62,4,3,1800.51,0,209,5
91335,65347,0,49,1,1,300.08,1,549,7
75371,63151,0,69,0,3,45.45,1,324,5
26479,27018,1,35,1,4,1200.32,1,669,4
77934,60610,0,39,0,2,30.3,1,728,5
76789,86246,0,48,1,2,600.16,1,543,5
90522,97458,0,63,1,2,600.16,2,34,9
77595,55847,0,44,5,3,35.19,0,717,3
57526,7174,1,37,7,2,71.68,0,620,4
90429,13194,1,62,4,2,1200.34,0,199,7
14116,21379,0,35,3,3,15.69,2,694,5
97146,91457,1,52,1,2,600.16,0,217,9
28952,86187,0,19,1,1,300.08,0,388,2
3893,58788,1,51,0,2,30.3,0,214,3
1030,68354,1,63,0,5,75.75,0,548,5
82180,78668,0,55,1,5,1500.4,1,97,1
26667,80750,0,64,7,5,179.2,1,683,6
62485,95717,0,54,1,2,600.16,0,252,4
17134,91635,0,33,2,4,162.64,0,663,4
6802,43363,1,48,1,1,300.08,0,664,4
23897,37351,0,33,1,4,1200.32,0,157,5
2043,32560,1,54,2,5,203.3,0,369,5
9848,42692,0,68,6,1,1050.0,2,3,4
49852,84895,0,36,7,3,107.52,0,113,7
52120,78512,0,60,7,1,35.84,2,548,6
19347,41526,0,23,4,1,600.17,0,341,4
78929,194,0,69,5,4,46.92,0,598,9
55854,73463,0,48,0,4,60.6,0,536,7
93574,29525,1,47,1,5,1500.4,0,657,7
1577,23429,0,55,1,2,600.16,0,568,2
54123,94620,0,56,1,5,1500.4,1,243,9
34823,70992,0,23,5,3,35.19,1,647,7
89109,67006,0,36,3,1,5.23,0,297,5
96069,13706,0,67,1,3,900.24,0,536,8
44845,33317,0,27,2,2,81.32,1,51,4
90142,45301,1,43,7,3,107.52,1,223,6
19700,46522,0,20,2,1,40.66,1,721,5
71900,45992,1,21,4,1,600.17,2,655,8
74742,78235,1,54,2,4,162.64,1,719,1
95845,9237,0,65,1,4,1200.32,1,686,7
22113,18036,1,61,3,4,20.92,0,689,4
94857,25535,0,20,3,5,26.15,0,345,6
88424,69695,1,20,2,1,40.66,1,192,6
15473,81470,1,43,1,1,300.08,1,175,5
76427,83944,1,40,5,4,46.92,0,320,4
972,35548,0,18,7,5,179.2,0,352,5
62694,69802,0,43,4,4,2400.68,1,89,5
24638,1426,0,50,1,3,900.24,1,450,5
47159,5225,1,26,0,1,15.15,2,740,3
31768,62935,1,43,3,1,5.23,1,154,5
1144,97270,1,66,1,5,1500.4,1,746,5
70182,99097,1,63,2,2,81.32,0,113,5
33052,87277,1,40,7,2,71.68,0,595,1
97148,15706,0,61,3,4,20.92,0,740,4
75193,30246,0,24,4,2,1200.34,0,461,2
49266,24935,0,63,1,3,900.24,1,596,5
34737,64152,0,21,3,2,10.46,1,509,3
50770,47608,0,60,2,4,162.64,1,425,9
60462,39401,1,28,1,5,1500.4,0,132,3
41411,28262,0,19,1,4,1200.32,0,413,3
60850,39670,0,20,2,4,162.64,0,544,7
14656,46331,1,35,1,4,1200.32,0,575,6
43083,49387,1,28,1,3,900.24,1,282,4
70734,79158,0,35,5,5,58.65,0,648,6
38274,69541,1,61,3,3,15.69,0,111,9
98477,13309,0,62,7,1,35.84,0,672,1
89422,37274,0,40,1,4,1200.32,0,743,8
3877,65670,0,42,2,2,81.32,1,731,1
72951,75823,0,26,1,2,600.16,0,122,5
28514,76715,1,68,7,3,107.52,1,706,9
38685,15968,0,18,7,4,143.36,0,105,7
22949,30482,1,32,4,4,2400.68,2,192,5
29922,58220,1,31,1,2,600.16,0,394,3
39608,5250,1,66,1,3,900.24,1,563,7
74580,88628,0,55,3,2,10.46,0,84,4
43744,25466,1,24,1,5,1500.4,0,421,7
23291,3881,0,62,4,2,1200.34,0,279,7
66905,47281,0,35,7,4,143.36,2,618,5
49169,23061,1,54,0,3,45.45,0,262,2
34544,77864,0,47,2,1,40.66,2,381,4
93912,68541,1,42,2,3,121.98,2,303,5
87939,13861,1,61,5,3,35.19,2,334,6
7379,14010,1,28,3,5,26.15,0,487,7
75681,71605,1,46,2,4,162.64,2,274,1
66831,33722,0,26,2,4,162.64,0,364,5
97275,69889,0,36,2,5,203.3,0,39,2
91130,60417,0,20,5,3,35.19,1,614,7
21297,75429,0,31,4,3,1800.51,0,252,8
92677,30018,0,29,4,2,1200.34,2,702,7
89355,57745,1,20,1,5,1500.4,0,604,6
85928,34879,0,29,3,3,15.69,1,544,4
47711,72591,1,39,1,3,900.24,1,557,5
69755,46775,0,34,1,4,1200.32,0,281,4
48704,50217,1,58,3,3,15.69,1,357,6
21314,21015,0,28,1,4,1200.32,1,592,3
5404,88061,0,61,3,4,20.92,0,330,4
94881,3696,0,59,1,1,300.08,1,450,7
98616,89621,0,69,1,4,1200.32,0,98,4
33377,49676,0,45,7,1,35.84,0,308,3
22188,24836,1,23,2,2,81.32,1,152,5
65823,68663,1,53,7,2,71.68,1,793,5
56390,62180,1,52,4,3,1800.51,1,753,4
92954,1317,0,19,6,1,1050.0,0,59,4
15285,64833,1,34,3,2,10.46,1,757,6
90722,83127,1,55,3,3,15.69,2,374,4
30776,86423,1,42,4,2,1200.34,2,683,7
52839,39413,0,56,0,2,30.3,1,7,7
12225,32076,1,31,0,5,75.75,0,524,4
34333,72321,0,47,4,3,1800.51,2,260,3
86842,13281,0,51,2,4,162.64,2,2,1
34355,58923,0,40,4,3,1800.51,2,659,4
11625,17733,0,60,0,1,15.15,1,473,8
66757,16745,0,52,1,1,300.08,2,458,9
3819,89744,1,63,0,3,45.45,1,114,5
2021,27188,0,49,3,3,15.69,1,129,3
44622,56253,1,56,1,1,300.08,0,318,8
70626,32942,1,44,1,5,1500.4,1,630,6
54946,84155,1,66,4,2,1200.34,1,723,1
20555,60634,1,52,1,4,1200.32,0,216,5
62672,50082,1,32,1,5,1500.4,1,769,6
15334,24676,0,34,1,3,900.24,2,155,5
70010,91597,0,63,1,1,300.08,0,61,6
82574,23400,0,32,2,5,203.3,0,245,4
10979,80392,1,41,4,3,1800.51,0,529,3
58946,70798,1,67,4,4,2400.68,1,19,5
30799,35005,0,45,2,5,203.3,1,741,1
43723,2700,0,39,2,4,162.64,2,62,9
89928,16797,0,24,4,3,1800.51,0,775,6
97379,78212,0,38,1,2,600.16,0,418,5
30626,36079,1,49,7,2,71.68,1,289,4
79744,92038,0,26,1,1,300.08,2,703,7
18041,22897,0,22,3,4,20.92,0,748,3
21444,25127,0,40,7,1,35.84,1,563,7
48375,54261,1,31,1,3,900.24,0,681,3
58770,94194,0,63,0,3,45.45,0,790,4
82426,51460,1,58,1,4,1200.32,0,104,6
5674,68152,0,50,3,1,5.23,0,363,4
13309,54075,1,47,1,3,900.24,0,543,3
55817,40673,0,25,1,2,600.16,0,508,3
23391,2693,0,28,1,1,300.08,1,342,7
76767,39943,0,58,1,4,1200.32,2,520,6
29603,20572,0,40,2,1,40.66,0,568,9
2371,21585,0,53,2,1,40.66,2,134,6
59497,95994,0,60,3,5,26.15,1,152,5
65847,83006,0,59,1,2,600.16,0,674,6
35174,91490,0,62,4,2,1200.34,0,354,1
41074,14148,1,62,1,2,600.16,0,525,4
4927,2924,0,39,2,5,203.3,0,565,6
50696,18566,0,57,1,2,600.16,1,220,5
69267,21168,1,33,1,3,900.24,2,519,3
25265,37279,0,56,1,4,1200.32,0,543,9
60856,11459,1,50,1,3,900.24,0,2,5
9587,49804,1,18,1,4,1200.32,0,228,4
75782,64973,1,43,4,2,1200.34,0,342,9
66227,46769,0,48,2,4,162.64,1,370,5
25325,45076,0,57,1,1,300.08,0,655,6
13021,54249,0,47,1,5,1500.4,1,45,3
2682,52787,0,41,1,3,900.24,0,37,8
55467,51371,0,36,4,3,1800.51,1,175,9
86989,13069,0,64,7,5,179.2,1,533,6
49309,41421,0,49,1,1,300.08,0,140,9
19702,43920,0,50,6,2,2100.0,0,599,6
84085,34527,0,49,6,2,2100.0,0,57,2
95724,21487,0,43,7,4,143.36,1,772,4
96259,24725,1,30,1,3,900.24,0,95,3
15385,15533,1,32,0,2,30.3,1,69,8
98188,6134,0,68,1,5,1500.4,0,259,7
43352,46871,0,32,1,3,900.24,1,398,5
50146,19574,0,18,3,5,26.15,1,72,7
79766,16707,0,61,1,3,900.24,1,110,3
21413,67811,1,43,1,4,1200.32,2,750,7
84904,65121,1,35,2,1,40.66,1,11,5
536,48391,0,19,1,2,600.16,2,641,3
61900,90660,0,64,1,3,900.24,2,125,3
21070,16094,1,60,2,5,203.3,1,310,4
17648,39250,1,23,1,4,1200.32,2,12,7
401,19429,0,51,1,4,1200.32,1,348,2
91408,46093,0,41,1,4,1200.32,0,414,8
34163,4154,1,62,1,4,1200.32,0,160,2
28796,24409,1,44,1,5,1500.4,2,270,6
11497,12852,0,22,3,2,10.46,0,657,5
69333,1218,0,55,2,4,162.64,1,294,4
38492,37675,0,53,1,5,1500.4,1,213,4
75533,68713,1,61,0,1,15.15,0,193,4
13757,88708,0,53,1,2,600.16,1,88,3
9989,95464,0,38,3,5,26.15,0,451,3
45568,52095,0,61,1,5,1500.4,2,345,5
84228,53710,0,64,1,5,1500.4,0,355,3
4364,60061,0,30,2,3,121.98,2,450,6
7464,8005,0,34,3,4,20.92,2,585,4
97228,9829,0,66,1,3,900.24,0,289,1
31427,27713,1,58,3,3,15.69,0,663,7
48148,97855,0,47,2,3,121.98,0,585,6
49168,81125,0,63,2,2,81.32,1,85,3
54334,79154,0,27,4,2,1200.34,2,506,7
73600,77666,0,24,1,5,1500.4,2,198,5
4806,39965,1,41,4,4,2400.68,0,694,6
80785,47928,0,32,7,2,71.68,2,607,2
1783,25123,0,19,1,1,300.08,0,632,5
76450,13814,0,55,6,2,2100.0,0,349,5
72042,54217,1,59,2,3,121.98,2,775,6
66872,86348,0,34,7,1,35.84,0,786,2
34647,12380,1,37,0,5,75.75,0,465,4
23782,3839,0,31,3,3,15.69,2,402,4
55093,24946,1,20,4,2,1200.34,0,16,4
31048,97819,0,53,5,3,35.19,0,74,6
15009,50750,0,69,3,5,26.15,0,281,5
14908,27616,0,52,3,3,15.69,0,322,8
55402,39156,1,46,3,3,15.69,0,767,2
52940,88127,0,66,1,2,600.16,0,179,6
87085,24961,0,48,1,5,1500.4,0,731,6
77550,17263,0,24,3,5,26.15,0,217,5
89900,44921,1,35,1,1,300.08,1,171,4
96827,34739,0,48,3,1,5.23,1,494,5
46311,93755,1,49,5,2,23.46,1,580,7
44294,38532,1,59,1,5,1500.4,2,243,6
35632,6436,0,20,2,2,81.32,1,195,6
50224,89896,0,21,3,5,26.15,1,209,6
10481,35041,0,24,3,3,15.69,1,43,4
22225,85792,0,32,1,1,300.08,1,625,5
55953,88084,1,46,7,3,107.52,1,429,6
9665,65402,1,18,1,1,300.08,0,56,7
24726,38506,0,23,1,5,1500.4,0,331,5
41941,94792,0,53,5,3,35.19,2,226,5
24291,74844,0,62,5,4,46.92,2,439,5
98582,65242,0,36,6,2,2100.0,0,337,2
72009,34139,0,45,4,2,1200.34,1,316,4
6505,96174,0,56,7,3,107.52,0,352,3
59345,81395,0,31,1,4,1200.32,1,174,8
76759,70752,1,44,1,1,300.08,2,37,6
78920,92600,0,44,1,3,900.24,1,649,5
82598,81928,0,19,0,3,45.45,0,528,8
49123,35400,0,54,0,1,15.15,1,521,6
42551,87447,0,40,0,4,60.6,1,568,9
51266,92323,0,43,0,3,45.45,1,9,4
41685,17842,1,54,4,3,1800.51,2,739,2
30858,69329,0,45,2,2,81.32,0,16,3
17457,26891,0,60,7,1,35.84,0,335,5
1225,31729,0,36,1,4,1200.32,0,46,5
94945,23519,1,46,1,5,1500.4,2,246,1
92147,81025,1,60,7,5,179.2,1,16,8
86533,59497,0,49,1,2,600.16,1,602,1
38297,59994,1,43,5,3,35.19,2,436,3
65837,10512,1,60,2,4,162.64,1,402,4
34164,42764,1,63,7,5,179.2,1,550,4
64959,94252,1,67,5,3,35.19,2,50,4
86880,57726,0,63,3,4,20.92,2,556,4
61419,99271,0,51,1,2,600.16,2,100,4
32636,48734,1,34,7,4,143.36,0,546,4
55621,48677,0,58,1,2,600.16,1,712,6
83772,83714,1,43,2,3,121.98,0,285,5
84564,84635,0,60,1,3,900.24,2,412,3
39600,5761,0,43,1,5,1500.4,0,681,1
4669,8656,1,39,0,3,45.45,0,721,3
7947,10612,0,18,1,4,1200.32,1,79,3
7878,89547,0,34,1,4,1200.32,0,626,4
8328,8942,0,50,4,3,1800.51,2,268,5
59291,30474,1,26,5,3,35.19,0,691,6
70563,31457,1,34,2,3,121.98,0,572,7
88297,15017,0,65,1,3,900.24,0,677,5
73560,34080,0,31,5,3,35.19,2,141,4
39035,76348,0,53,7,1,35.84,1,590,5
14162,10650,0,58,1,4,1200.32,1,343,3
91693,64105,0,41,3,4,20.92,1,121,6
67196,76329,0,33,5,2,23.46,0,284,5
77121,950,1,37,7,5,179.2,2,83,4
65285,31225,0,31,1,2,600.16,0,497,4
77281,87203,0,68,1,5,1500.4,1,442,5
59642,37241,0,56,0,3,45.45,0,715,9
86994,49469,1,45,3,2,10.46,0,324,9
92722,57437,0,36,4,2,1200.34,1,418,5
79274,3329,1,43,0,5,75.75,1,293,4
5562,3721,0,29,7,5,179.2,2,370,5
15689,39840,1,60,2,1,40.66,1,55,4
29768,26973,1,50,5,4,46.92,0,762,5
53796,18185,1,27,3,5,26.15,1,760,4
92151,22110,1,41,2,5,203.3,1,292,4
76837,32215,1,53,1,2,600.16,1,229,6
45850,46897,0,44,4,1,600.17,0,208,9
35404,12355,0,56,1,5,1500.4,1,222,1
78182,81664,0,44,2,2,81.32,2,755,9
34312,17161,0,19,7,5,179.2,2,435,7
1694,32975,0,26,2,4,162.64,0,172,5
81355,28569,0,55,3,2,10.46,0,434,5
34060,45488,0,50,4,3,1800.51,2,68,8
11015,41881,0,51,2,3,121.98,2,701,8
89576,15753,0,28,3,1,5.23,1,561,9
16363,94385,1,49,3,4,20.92,0,775,2
37400,39771,0,41,1,4,1200.32,1,750,5
44233,14501,1,28,5,3,35.19,2,239,2
8264,54204,0,41,1,4,1200.32,1,473,4
42307,96292,0,41,1,3,900.24,2,163,6
87807,47810,0,25,4,2,1200.34,1,99,5
97569,89233,0,43,3,4,20.92,0,544,3
95365,20610,1,54,3,4,20.92,1,589,6
30343,8332,0,19,1,1,300.08,0,71,6
24243,6411,1,31,4,2,1200.34,0,784,1
74656,22274,1,33,4,4,2400.68,0,199,6
65121,51839,0,48,2,3,121.98,2,283,7
16991,28234,1,34,7,5,179.2,1,759,4
14130,66331,1,53,1,3,900.24,0,35,7
45135,45910,0,30,4,4,2400.68,0,309,5
72554,70486,1,37,1,3,900.24,1,454,3
52452,70660,0,42,4,1,600.17,1,549,4
85193,53432,1,27,1,2,600.16,0,599,6
